District,LB_Type,LB_Code,LB_Name,Ward_No,Ward_Name,Candidate_Code,Candidate_Name,Party,Votes,Status
Kottayam,Grama Panchayat,G05006,Udayanapuram,009,VAZHAMANA,3,?????,IND,96,Won
Kottayam,Grama Panchayat,G05006,Udayanapuram,010,KANATHALI,2,???? ?????????????????,INC,409,Won
Kottayam,Grama Panchayat,G05006,Udayanapuram,010,KANATHALI,3,??? ?? ??,CPI(M),341,Won
Kottayam,Grama Panchayat,G05006,Udayanapuram,010,KANATHALI,1,????????? ????,BJP,215,Won
Kottayam,Grama Panchayat,G05006,Udayanapuram,011,VALLAKAM,2,?? ??????,CPI(M),523,Won
Kottayam,Grama Panchayat,G05006,Udayanapuram,011,VALLAKAM,3,????? ?? ??,INC,289,Won
Kottayam,Grama Panchayat,G05006,Udayanapuram,011,VALLAKAM,4,??????,BJP,70,Won
Kottayam,Grama Panchayat,G05006,Udayanapuram,011,VALLAKAM,1,?? ???????? ??????,IND,20,Won
Kottayam,Grama Panchayat,G05006,Udayanapuram,012,PARUTHIMUDI,3,???? ?????????,CPI,448,Won
Kottayam,Grama Panchayat,G05006,Udayanapuram,012,PARUTHIMUDI,2,?? ???? ???????????,INC,236,Won
Kottayam,Grama Panchayat,G05006,Udayanapuram,012,PARUTHIMUDI,1,???? ?????????,BDJS,96,Won
Kottayam,Grama Panchayat,G05006,Udayanapuram,013,UDAYANAPURAM,1,??????????  ?? ??,INC,430,Won
Kottayam,Grama Panchayat,G05006,Udayanapuram,013,UDAYANAPURAM,2,??????? ????????,CPI(M),409,Won
Kottayam,Grama Panchayat,G05006,Udayanapuram,013,UDAYANAPURAM,3,??????  ???????,BJP,99,Won
Kottayam,Grama Panchayat,G05006,Udayanapuram,014,PADINJAREMURI,3,??????? ?? ??,INC,440,Won
Kottayam,Grama Panchayat,G05006,Udayanapuram,014,PADINJAREMURI,2,???,IND,229,Won
Kottayam,Grama Panchayat,G05006,Udayanapuram,014,PADINJAREMURI,1,?????????? ?????( ???? ?????? ),BJP,61,Won
Kottayam,Grama Panchayat,G05006,Udayanapuram,015,ALUMCHUVADU,3,????? ?????,CPI,347,Won
Kottayam,Grama Panchayat,G05006,Udayanapuram,015,ALUMCHUVADU,2,???????,INC,244,Won
Kottayam,Grama Panchayat,G05006,Udayanapuram,015,ALUMCHUVADU,1,??????? ????,BJP,67,Won
Kottayam,Grama Panchayat,G05006,Udayanapuram,016,PANAMBUKAD,2,??.??.???????,CPI(M),388,Won
Kottayam,Grama Panchayat,G05006,Udayanapuram,016,PANAMBUKAD,1,????. ????? ?? ???,BJP,289,Won
Kottayam,Grama Panchayat,G05006,Udayanapuram,016,PANAMBUKAD,3,?? ?? ????,IND,236,Won
Kottayam,Grama Panchayat,G05006,Udayanapuram,017,VALLYARA,1,???? ???????????,CPI,467,Won
Kottayam,Grama Panchayat,G05006,Udayanapuram,017,VALLYARA,2,?? ??????,INC,231,Won
Kottayam,Grama Panchayat,G05006,Udayanapuram,017,VALLYARA,3,???? ?????,BJP,112,Won
Kottayam,Grama Panchayat,G05006,Udayanapuram,018,NEREKADAVU,1,????????? ??????????,CPI,579,Won
Kottayam,Grama Panchayat,G05006,Udayanapuram,018,NEREKADAVU,2,???? ?? ??,INC,271,Won
Kottayam,Grama Panchayat,G05006,Udayanapuram,018,NEREKADAVU,3,?????? ??????????,BJP,239,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,001,AACHIKKAL,2,????? ????,KC,357,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,001,AACHIKKAL,3,???? ?????,KC(M),232,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,001,AACHIKKAL,1,?????? ???,BJP,67,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,002,KUDUKKAPPARA,3,????? ??????,INC,239,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,002,KUDUKKAPPARA,2,?????,BJP,189,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,002,KUDUKKAPPARA,1,??? ?????????,IND,188,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,003,PIOUS MOUNT,3,??. ????. ??????,BJP,312,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,003,PIOUS MOUNT,2,?????  ???????,AAP,189,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,003,PIOUS MOUNT,1,???? ?????? ???????????,IND,132,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,004,AREEKKARA,3,??????  ??????,AAP,268,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,004,AREEKKARA,2,???? ????,KC(M),214,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,004,AREEKKARA,1,???? ????,BJP,56,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,005,NEDUMPARA,1,????? ????,KC(M),309,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,005,NEDUMPARA,2,???? ????,INC,241,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,006,KURISUMALA,1,???? ????,INC,267,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,006,KURISUMALA,2,?????? ???????,BJP,239,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,006,KURISUMALA,3,?????? ????? (?????? ???? ),KC(M),147,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,007,PULPPARA,1,??. ????.  ???? ?????,BJP,281,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,007,PULPPARA,3,???? ????,INC,168,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,007,PULPPARA,2,?????????? (?????),KC(M),144,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,008,UZHAVOOR TOWN,1,?????? ??????????????,KC,333,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,008,UZHAVOOR TOWN,2,????    ????,IND,135,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,009,PERUMTHANAM,2,???????? ???????,KC,441,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,009,PERUMTHANAM,1,????   ?????????,KC(M),144,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,009,PERUMTHANAM,3,???????? ???????,BJP,14,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,010,KARUNECHI,3,???????? ??? ??????????????,KC(M),315,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,010,KARUNECHI,1,??. ??.  ????????????,INC,164,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,010,KARUNECHI,2,?????? ?????,BJP,109,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,011,CHETTUKULAM,3,???????  ?????? ???????????????,IND,268,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,011,CHETTUKULAM,1,????? ????,BJP,178,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,011,CHETTUKULAM,2,?????? ?????,AAP,137,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,012,ATTAKKANAL,2,??????( ?????????? ?????????????? ),KC,300,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,012,ATTAKKANAL,1,????????? ??????????,IND,257,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,012,ATTAKKANAL,3,?????? (??. ??. ???????????? ),BJP,10,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,013,CHEENKALLEL,3,?????,INC,369,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,013,CHEENKALLEL,2,??????  ??????? ?????????????????,KC(M),251,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,013,CHEENKALLEL,1,????????,BJP,63,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,014,MONIPALLY TOWN,3,????? ????? (????? ???????),INC,227,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,014,MONIPALLY TOWN,2,???? ???? ?????????????,KC(M),188,Won
Kottayam,Grama Panchayat,G05025,Uzhavoor,014,MONIPALLY TOWN,1,???? ??? ???,BJP,129,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,001,THRIKOTHAMANGALAM,1,????? ?????? ( ???????? ????????),INC,613,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,001,THRIKOTHAMANGALAM,2,????? (?? ?? ????? ??????),CPI(M),381,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,001,THRIKOTHAMANGALAM,3,????? ??????,BJP,89,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,002,KODOORAR VALLY,2,??? (??? ??????????),CPI(M),401,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,002,KODOORAR VALLY,3,???? ( ???),INC,350,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,002,KODOORAR VALLY,1,??????????,BJP,160,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,003,KADAMURY,3,???? ( ???? ???),INC,520,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,003,KADAMURY,1,?? (?? ???????),CPI,436,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,003,KADAMURY,2,??? (??? ??? ?????),IND,113,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,004,NJALIYAKUZHY,1,????? ??????? ?? (????? ??????),INC,557,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,004,NJALIYAKUZHY,2,????? ?????,CPI(M),351,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,004,NJALIYAKUZHY,3,???? (???? ?????????),BJP,72,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,004,NJALIYAKUZHY,4,??????? ???? ?? ( ???????? ????????????),IND,67,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,005,MARANGADU,3,?????? ( ???? .? . ??????? ),CPI(M),595,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,005,MARANGADU,2,???????,INC,456,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,005,MARANGADU,1,?????,BJP,49,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,006,PARIYARAM,1,?????? (?????? ??? ????????),CPI(M),388,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,006,PARIYARAM,2,??????? ?? ???? ( ???? ??????????),INC,379,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,006,PARIYARAM,3,????? ?? ??? (?????),BJP,83,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,007,THOTTAKKADU,1,??????? (??????? ?????????),KC(M),305,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,007,THOTTAKKADU,3,?????????,INC,296,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,007,THOTTAKKADU,2,????????,BJP,138,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,007,THOTTAKKADU,4,??????? ( ???? ??????),IND,22,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,008,AMBALAKAVALA,1,????  ( ???? ????????? ),INC,374,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,008,AMBALAKAVALA,3,???? (???? ????? ???????? ),KC(M),249,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,008,AMBALAKAVALA,2,??????????? ?? ( ????? ????? ),BJP,142,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,009,EZHUVANTHANAM,3,?????? (???????? ???????????????),INC,554,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,009,EZHUVANTHANAM,2,?????,CPI(M),272,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,009,EZHUVANTHANAM,1,?????,BJP,250,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,010,ERAVUCHIRA,3,????,INC,555,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,010,ERAVUCHIRA,1,??????? (?????? ?????? ?????????),KC(M),382,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,010,ERAVUCHIRA,2,?????????,BJP,33,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,011,PONGAMTHANAM,3,????? ???????,INC,588,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,011,PONGAMTHANAM,1,??????????????? ( ????????????? ???????? ),KC(M),407,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,011,PONGAMTHANAM,2,??????,BJP,37,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,012,MUDITHANAM,2,??????,INC,521,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,012,MUDITHANAM,1,????? ( ????? ???? ),CPI(M),435,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,013,MANIKANDAPURAM,2,????? ?????????? (??? ??????),IND,268,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,013,MANIKANDAPURAM,3,????????? (?? ?????????  ),CPI(M),259,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,013,MANIKANDAPURAM,4,???? ?? ???????? ( ??????? ????????????? ),KDP,257,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,013,MANIKANDAPURAM,1,??????? ?????,BJP,69,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,014,UNNAMATTAM,2,??????? ? ?? ( ????? ?????????),CPI(M),374,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,014,UNNAMATTAM,1,???? (???? ????? ),INC,357,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,014,UNNAMATTAM,3,????? ?? ?? ( ????? ????????? ),BJP,120,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,015,PANDANCHIRA,4,??? ????? ( ??? ?????? ),INC,390,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,015,PANDANCHIRA,3,???????????? (?????????? ????? ),CPI,226,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,015,PANDANCHIRA,1,????? ?????????? ( ????? ???? ??????????),IND,221,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,015,PANDANCHIRA,2,???????,BSP,3,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,016,KARAKKATTUKUNNU,2,??? ????,INC,460,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,016,KARAKKATTUKUNNU,1,??????? ?? ??,CPI(M),444,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,016,KARAKKATTUKUNNU,3,??????? ??????,BJP,50,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,017,NALUNNAKKAL,1,????????? (????????? ?????????? ),INC,441,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,017,NALUNNAKKAL,3,???????  ( ??????? ?????? ???????? ),CPI(M),277,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,017,NALUNNAKKAL,2,?? ?? ??????,BJP,23,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,018,PUTHENCHANTHA,1,?????,CPI(M),666,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,018,PUTHENCHANTHA,2,???? ???,INC,361,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,019,JERUSALEM MOUNT,3,?????? ???????,INC,529,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,019,JERUSALEM MOUNT,1,?????? (?????? ?????? ),CPI(M),392,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,019,JERUSALEM MOUNT,2,???????,BJP,56,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,020,VALLIKKADU,2,???  (???????? ?????????),INC,658,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,020,VALLIKKADU,1,?????? ?? ??? ( ????. ???? ?? ??? ),CPI(M),210,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,021,UDIKKAL,3,????? ?? ??????? ( ????? ??????????????????),INC,327,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,021,UDIKKAL,1,?????????,BJP,231,Won
Kottayam,Grama Panchayat,G05054,Vakathanam,021,UDIKKAL,2,??? ( ??? ?????  ),CPI,220,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,001,MULAKKAMTHURUTHY,2,?????? ????? ??????????,KC(M),404,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,001,MULAKKAMTHURUTHY,1,????? ????????,BJP,321,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,001,MULAKKAMTHURUTHY,3,??? ????????,KC,318,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,002,CHETTISSERRY,4,????????? ???? ??,INC,529,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,002,CHETTISSERRY,1,????????? ????????,CPI(M),332,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,002,CHETTISSERRY,3,????  ????????????,BJP,102,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,002,CHETTISSERRY,2,???????  ??.?? (??????????  ????????),IND,27,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,003,THURUTHY,4,???? ???,KC(M),405,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,003,THURUTHY,2,????? ???,KC,395,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,003,THURUTHY,3,??.???. ??????,BJP,68,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,003,THURUTHY,1,?????. ?????????? (???????? ??????????),IND,17,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,004,PUNNAMMOODU,2,???? ?????,INC,479,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,004,PUNNAMMOODU,3,???????? ????? ??????????????????,IND,269,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,004,PUNNAMMOODU,1,???????. ??,BJP,151,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,005,VADAKKEKKARA,3,?? ??????????,CPI(M),542,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,005,VADAKKEKKARA,2,????????????????????? (?????????????? ???????????),KC,309,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,005,VADAKKEKKARA,1,?? ?? ????????????,BJP,88,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,006,VEROORCHIRA,4,???????? ?????,INC,562,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,006,VEROORCHIRA,5,???? ?????????,KC(M),349,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,006,VEROORCHIRA,2,???????,BJP,32,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,006,VEROORCHIRA,1,??????? ?????????,IND,10,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,006,VEROORCHIRA,3,???? ??????,AAP,4,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,007,KOONANTHANAM,4,?????? (?????????),CPI(M),392,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,007,KOONANTHANAM,1,?????. ???. ???????,INC,302,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,007,KOONANTHANAM,3,??????,SDPI,237,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,007,KOONANTHANAM,5,??? ?? ??,BJP,24,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,007,KOONANTHANAM,2,?????? (??????? ?????),AAP,2,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,008,PUTHUCHIRAKKUZHY,1,??????? ??????,IND,554,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,008,PUTHUCHIRAKKUZHY,2,????????? ?????,INC,407,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,009,ENACHIRA,2,???? ????,KC,474,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,009,ENACHIRA,1,????? ??? ????,KC(M),269,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,009,ENACHIRA,3,??????????? ??????????????,BJP,39,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,010,LISIEUX,3,???. ??.  ??????,INC,447,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,010,LISIEUX,1,?????  ?? ?????? (????? ????????),IND,366,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,010,LISIEUX,2,???? ?????????,BJP,44,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,011,CHEERANCHIRA,2,????????? ???? ???,IND,421,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,011,CHEERANCHIRA,3,?????? ???????,INC,308,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,011,CHEERANCHIRA,1,???? ?????,RJD,218,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,012,PUTHUCHIRA,2,??? ????,KC,480,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,012,PUTHUCHIRA,1,?????? ????,JKC,181,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,012,PUTHUCHIRA,3,??????,BJP,39,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,013,MANNATHIPPARA,1,?????  ????????,INC,505,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,013,MANNATHIPPARA,3,????? ???????????,KC(M),346,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,013,MANNATHIPPARA,2,???????????,BJP,31,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,014,INDUSTRIAL NAGAR,2,?????? ?????,KC,513,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,014,INDUSTRIAL NAGAR,1,???? ?????????????,KC(M),187,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,015,KADAMANCHIRA,2,??????? ?????,IND,383,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,015,KADAMANCHIRA,3,????.??????. ??. ???????,INC,310,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,015,KADAMANCHIRA,1,??????? ?????,KC(M),245,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,016,VALIYAKULAM,2,???? ????????? ????????????,KC,524,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,016,VALIYAKULAM,1,??? ?????? ?????,KC(M),293,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,016,VALIYAKULAM,3,???? ????????? ?????????????????,IND,31,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,017,KURISUMMOODU,3,???? ?? ???????( ???? ??????????),INC,368,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,017,KURISUMMOODU,5,?????? ?? ???,CPI(M),366,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,017,KURISUMMOODU,1,???? ??????????,IND,164,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,017,KURISUMMOODU,4,????,BJP,12,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,017,KURISUMMOODU,2,???? ?? ?????,AAP,11,Won
Kottayam,Grama Panchayat,G05055,Vazhappally,018,VAKKACHANPADI,2,??????????? ???????????,KC,402,Won
Wayanad,District Panchayat,D12001,WAYANAD  ,007,MEENANGADI,4,??. ??????????,BJP,2835,Won
Wayanad,District Panchayat,D12001,WAYANAD  ,007,MEENANGADI,3,?????? ?? ????????????,KC,707,Won
Wayanad,District Panchayat,D12001,WAYANAD  ,008,NOOLPUZHA,2,??? ?????,INC,10298,Won
Wayanad,District Panchayat,D12001,WAYANAD  ,008,NOOLPUZHA,1,?????? ?????,CPI(M),10026,Won
Wayanad,District Panchayat,D12001,WAYANAD  ,008,NOOLPUZHA,3,???????? ??????????????,BJP,4576,Won
Wayanad,District Panchayat,D12001,WAYANAD  ,009,AMBALAVAYAL,3,???? ?????,INC,11200,Won
Wayanad,District Panchayat,D12001,WAYANAD  ,009,AMBALAVAYAL,2,??. ??. ?????????,CPI(M),10858,Won
Wayanad,District Panchayat,D12001,WAYANAD  ,009,AMBALAVAYAL,1,???????? ??????????,BJP,4294,Won
Wayanad,District Panchayat,D12001,WAYANAD  ,010,THOMATTUCHAL,3,??. ??. ?????????,INC,14478,Won
Wayanad,District Panchayat,D12001,WAYANAD  ,010,THOMATTUCHAL,2,??.??. ?????????,IND,8175,Won
Wayanad,District Panchayat,D12001,WAYANAD  ,010,THOMATTUCHAL,4,??. ????????,BJP,4440,Won
Wayanad,District Panchayat,D12001,WAYANAD  ,010,THOMATTUCHAL,1,????,SDPI,1856,Won
Wayanad,District Panchayat,D12001,WAYANAD  ,010,THOMATTUCHAL,5,??????? ??.,AAP,545,Won
Wayanad,District Panchayat,D12001,WAYANAD  ,011,MUTTIL,1,???? ???????,IUML,11899,Won
Wayanad,District Panchayat,D12001,WAYANAD  ,011,MUTTIL,2,???? ??.,CPI(M),10051,Won
Wayanad,District Panchayat,D12001,WAYANAD  ,011,MUTTIL,3,????? ?????????,BJP,3365,Won
Wayanad,District Panchayat,D12001,WAYANAD  ,012,MEPPADI,4,??. ???,IUML,10267,Won
Wayanad,District Panchayat,D12001,WAYANAD  ,012,MEPPADI,1,?. ??????????,CPI,9507,Won
Wayanad,District Panchayat,D12001,WAYANAD  ,012,MEPPADI,2,??. ??. ??????,BJP,2885,Won
Wayanad,District Panchayat,D12001,WAYANAD  ,012,MEPPADI,3,?????,AAP,477,Won
Wayanad,District Panchayat,D12001,WAYANAD  ,013,VYTHIRI,2,???????? ??????,INC,13994,Won
Wayanad,District Panchayat,D12001,WAYANAD  ,013,VYTHIRI,1,???? ????? ????????,CPI(M),12971,Won
Wayanad,District Panchayat,D12001,WAYANAD  ,013,VYTHIRI,3,?????? ???????????,BJP,3257,Won
